timestamp_lectura,id_maquina,rpm,vibracion_mms,temp_c,corriente_motor_a,etiqueta_prediccion
2026-06-17 20:37:43,maq-cnc-01,1497.37,12.92,74.36,14.26,1
2026-06-17 20:37:45,maq-cnc-01,1499.14,13.0,74.04,14.25,1
2026-06-17 20:37:47,maq-cnc-01,1500.0,13.08,75.17,14.22,1
2026-06-17 20:37:49,maq-cnc-01,1495.68,12.91,73.6,14.02,1
2026-06-17 20:37:51,maq-cnc-01,1493.59,13.36,74.17,14.34,1
2026-06-17 20:37:53,maq-cnc-01,1495.95,13.39,74.92,14.48,1
2026-06-17 20:37:55,maq-cnc-01,1496.24,12.71,74.85,14.14,1
2026-06-17 20:37:57,maq-cnc-01,1497.11,12.67,73.83,14.0,1
2026-06-17 20:37:59,maq-cnc-01,1496.42,12.81,74.9,14.32,1
2026-06-17 20:38:01,maq-cnc-01,1493.76,13.09,75.53,14.36,1
2026-06-17 20:38:03,maq-cnc-01,1495.23,13.17,75.45,14.35,1
2026-06-17 20:38:05,maq-cnc-01,1496.67,13.62,74.49,14.62,1
2026-06-17 20:38:07,maq-cnc-01,1493.49,13.06,75.05,14.28,1
2026-06-17 20:38:09,maq-cnc-01,1497.39,0.0,200.0,14.2,1
2026-06-17 20:38:11,maq-cnc-01,1495.99,13.78,76.59,14.46,1
2026-06-17 20:38:13,maq-cnc-01,1494.81,13.59,75.11,14.57,1
2026-06-17 20:38:15,maq-cnc-01,1496.36,12.88,74.02,14.27,1
2026-06-17 20:38:17,maq-cnc-01,1500.0,13.36,74.88,14.58,1
2026-06-17 20:38:19,maq-cnc-01,1498.94,13.56,74.87,14.37,1
2026-06-17 20:38:21,maq-cnc-01,1500.0,13.09,74.79,14.32,1
2026-06-17 20:38:23,maq-cnc-01,1500.0,13.21,75.0,14.67,1
2026-06-17 20:38:25,maq-cnc-01,1498.42,13.77,75.3,14.69,1
2026-06-17 20:38:27,maq-cnc-01,1495.49,13.81,75.17,14.51,1
2026-06-17 20:38:29,maq-cnc-01,1500.0,14.0,76.93,14.84,1
2026-06-17 20:38:31,maq-cnc-01,1500.0,13.66,75.12,14.86,1
2026-06-17 20:38:33,maq-cnc-01,1500.0,14.16,76.44,15.03,1
2026-06-17 20:38:35,maq-cnc-01,1500.0,6.15,63.54,9.86,0
2026-06-17 20:38:37,maq-cnc-01,1500.0,6.6,64.91,9.93,0
2026-06-17 20:38:39,maq-cnc-01,1497.33,6.08,64.96,9.88,0
2026-06-17 20:38:41,maq-cnc-01,1495.85,5.76,62.84,10.06,0
2026-06-17 20:38:43,maq-cnc-01,1499.01,6.41,64.59,10.25,0
2026-06-17 20:38:45,maq-cnc-01,1496.8,6.56,64.62,10.3,0
2026-06-17 20:38:47,maq-cnc-01,1496.59,5.87,64.31,9.84,0
2026-06-17 20:38:49,maq-cnc-01,1493.07,6.51,65.24,10.14,0
2026-06-17 20:38:51,maq-cnc-01,1496.36,6.11,63.39,9.97,0
2026-06-17 20:38:53,maq-cnc-01,1498.84,5.96,63.37,10.1,0
2026-06-17 20:38:55,maq-cnc-01,1500.0,6.08,63.51,9.85,0
2026-06-17 20:38:57,maq-cnc-01,1497.44,50.0,0.0,10.22,0
2026-06-17 20:38:59,maq-cnc-01,1498.12,6.16,64.53,10.04,0
2026-06-17 20:39:01,maq-cnc-01,1500.0,6.94,64.93,10.43,0
2026-06-17 20:39:03,maq-cnc-01,1500.0,6.91,65.03,10.22,0
2026-06-17 20:39:05,maq-cnc-01,1497.62,50.0,200.0,10.3,0
2026-06-17 20:39:07,maq-cnc-01,1497.19,6.78,64.29,10.24,0
2026-06-17 20:39:09,maq-cnc-01,1492.96,6.28,63.8,10.01,0
2026-06-17 20:39:11,maq-cnc-01,1489.55,6.59,65.08,10.13,0
2026-06-17 20:39:13,maq-cnc-01,1485.63,6.4,64.1,10.04,0
2026-06-17 20:39:15,maq-cnc-01,1484.57,6.49,64.78,10.09,0
2026-06-17 20:39:17,maq-cnc-01,1485.33,6.73,64.23,10.27,0
2026-06-17 20:39:19,maq-cnc-01,1486.46,7.03,65.16,10.41,0
2026-06-17 20:39:21,maq-cnc-01,1488.68,6.3,64.73,10.36,0
2026-06-17 20:39:23,maq-cnc-01,1488.07,6.38,65.08,10.17,0
2026-06-17 20:39:25,maq-cnc-01,1488.56,6.3,65.11,10.34,0
2026-06-17 20:39:27,maq-cnc-01,1486.0,6.81,64.52,10.54,0
2026-06-17 20:39:29,maq-cnc-01,1483.72,6.84,65.74,10.36,0
2026-06-17 20:39:31,maq-cnc-01,1478.86,6.69,65.15,10.52,0
2026-06-17 20:39:33,maq-cnc-01,1482.2,6.75,65.4,10.42,0
2026-06-17 20:39:35,maq-cnc-01,1486.43,6.57,65.43,10.26,0
2026-06-17 20:39:37,maq-cnc-01,1490.06,6.31,64.81,10.16,0
2026-06-17 20:39:39,maq-cnc-01,1486.69,6.71,65.17,10.61,0
2026-06-17 20:39:41,maq-cnc-01,1487.12,6.65,65.74,10.3,0
2026-06-17 20:39:43,maq-cnc-01,1489.13,6.64,64.12,10.61,0
2026-06-17 20:39:45,maq-cnc-01,1486.86,6.46,65.66,10.28,0
2026-06-17 20:39:47,maq-cnc-01,1487.9,6.59,65.74,10.53,0
2026-06-17 20:39:49,maq-cnc-01,1483.17,7.05,66.28,10.69,0
2026-06-17 20:39:51,maq-cnc-01,1484.98,6.76,64.35,10.67,0
2026-06-17 20:39:53,maq-cnc-01,1486.32,6.46,63.91,10.58,0
2026-06-17 20:39:55,maq-cnc-01,1481.6,7.09,66.25,10.68,0
2026-06-17 20:39:57,maq-cnc-01,1482.26,6.5,64.03,10.33,0
2026-06-17 20:39:59,maq-cnc-01,1484.16,7.15,66.02,10.79,0
2026-06-17 20:40:01,maq-cnc-01,1482.44,6.83,64.55,10.65,0
2026-06-17 20:40:03,maq-cnc-01,1486.53,6.59,64.91,10.4,0
2026-06-17 20:40:05,maq-cnc-01,1483.05,7.19,66.14,10.7,0
2026-06-17 20:40:07,maq-cnc-01,1482.85,6.6,65.77,10.55,0
2026-06-17 20:40:09,maq-cnc-01,1485.81,7.23,65.64,10.74,0
2026-06-17 20:40:11,maq-cnc-01,1481.3,7.01,65.39,10.84,0
2026-06-17 20:40:13,maq-cnc-01,1482.43,7.44,65.91,10.72,0
2026-06-17 20:40:15,maq-cnc-01,1481.26,7.01,64.69,10.7,0
2026-06-17 20:40:17,maq-cnc-01,1482.08,6.97,65.83,10.88,0
2026-06-17 20:40:19,maq-cnc-01,1482.85,7.21,65.68,10.69,0
2026-06-17 20:40:21,maq-cnc-01,1482.45,7.07,66.08,10.7,0
2026-06-17 20:40:23,maq-cnc-01,1483.92,6.97,65.73,10.78,0
2026-06-17 20:40:25,maq-cnc-01,1485.61,7.03,65.18,10.97,0
2026-06-17 20:40:27,maq-cnc-01,1486.02,7.18,65.16,11.0,0
2026-06-17 20:40:29,maq-cnc-01,1483.52,7.12,65.38,11.0,0
2026-06-17 20:40:31,maq-cnc-01,1486.83,7.66,67.18,11.07,0
2026-06-17 20:40:33,maq-cnc-01,1485.89,7.48,65.45,11.05,0
2026-06-17 20:40:35,maq-cnc-01,1488.99,7.75,66.77,11.3,0
2026-06-17 20:40:37,maq-cnc-01,1489.77,7.06,65.73,10.75,0
2026-06-17 20:40:39,maq-cnc-01,1490.57,7.56,66.16,10.95,0
2026-06-17 20:40:41,maq-cnc-01,1493.14,7.96,67.6,11.03,0
2026-06-17 20:40:43,maq-cnc-01,1495.18,8.05,67.1,11.21,0
2026-06-17 20:40:45,maq-cnc-01,1496.99,7.59,66.36,11.03,0
2026-06-17 20:40:47,maq-cnc-01,1496.48,7.97,67.62,11.27,0
2026-06-17 20:40:49,maq-cnc-01,1499.2,7.7,65.86,11.03,0
2026-06-17 20:40:51,maq-cnc-01,1499.71,8.15,67.01,11.11,0
2026-06-17 20:40:53,maq-cnc-01,1496.69,8.19,68.05,11.4,0
2026-06-17 20:40:55,maq-cnc-01,1496.08,8.13,66.75,11.4,0
2026-06-17 20:40:57,maq-cnc-01,1500.0,7.99,67.04,11.43,0
2026-06-17 20:40:59,maq-cnc-01,1497.85,7.37,65.38,11.23,0
2026-06-17 20:41:01,maq-cnc-01,1500.0,8.08,66.38,11.28,0
2026-06-17 20:41:03,maq-cnc-01,1495.44,7.38,66.02,10.95,0
2026-06-17 20:41:05,maq-cnc-01,1494.86,7.98,67.28,11.2,0
2026-06-17 20:41:07,maq-cnc-01,1493.05,8.27,66.76,11.26,0
2026-06-17 20:41:09,maq-cnc-01,1495.51,7.96,66.73,11.3,0
2026-06-17 20:41:11,maq-cnc-01,1497.84,7.92,67.83,11.38,0
2026-06-17 20:41:13,maq-cnc-01,1495.39,7.79,66.71,11.46,0
2026-06-17 20:41:15,maq-cnc-01,1491.91,7.49,65.69,11.38,0
2026-06-17 20:41:17,maq-cnc-01,1494.22,7.69,66.72,11.14,0
2026-06-17 20:41:19,maq-cnc-01,1497.57,7.9,66.07,11.48,0
2026-06-17 20:41:21,maq-cnc-01,1500.0,8.16,66.84,11.62,0
2026-06-17 20:41:23,maq-cnc-01,1496.15,8.18,66.79,11.45,0
2026-06-17 20:41:25,maq-cnc-01,1492.85,8.45,68.19,11.77,0
2026-06-17 20:41:27,maq-cnc-01,1496.28,7.7,66.45,11.27,0
2026-06-17 20:41:29,maq-cnc-01,1496.75,7.91,67.7,11.53,0
2026-06-17 20:41:31,maq-cnc-01,1500.0,8.53,67.3,11.47,0
2026-06-17 20:41:33,maq-cnc-01,1500.0,7.8,67.62,11.33,0
2026-06-17 20:41:35,maq-cnc-01,1498.75,8.71,68.19,11.91,0
2026-06-17 20:41:37,maq-cnc-01,1495.42,7.99,67.64,11.61,0
2026-06-17 20:41:39,maq-cnc-01,1499.1,8.15,66.77,11.59,0
2026-06-17 20:41:41,maq-cnc-01,1497.99,7.89,66.5,11.72,0
2026-06-17 20:41:43,maq-cnc-01,1499.72,8.14,66.33,11.78,0
2026-06-17 20:41:45,maq-cnc-01,1499.57,8.0,67.71,11.41,0
2026-06-17 20:41:47,maq-cnc-01,1496.49,8.11,67.87,11.56,0
2026-06-17 20:41:49,maq-cnc-01,1497.92,8.36,68.45,11.69,0
2026-06-17 20:41:51,maq-cnc-01,1493.21,8.84,68.76,11.72,0
2026-06-17 20:41:53,maq-cnc-01,1493.86,8.89,69.26,12.06,0
2026-06-17 20:41:55,maq-cnc-01,1491.21,8.05,67.32,11.77,0
2026-06-17 20:41:57,maq-cnc-01,1491.6,8.76,68.86,11.82,0
2026-06-17 20:41:59,maq-cnc-01,1487.82,8.64,68.02,11.7,0
2026-06-17 20:42:01,maq-cnc-01,1489.47,8.36,67.56,11.89,0
2026-06-17 20:42:03,maq-cnc-01,1485.0,8.32,66.86,11.62,0
2026-06-17 20:42:05,maq-cnc-01,1483.18,8.44,67.04,11.94,0
2026-06-17 20:42:07,maq-cnc-01,1481.45,8.95,68.6,12.05,0
2026-06-17 20:42:09,maq-cnc-01,1486.09,8.85,69.27,12.13,0
2026-06-17 20:42:11,maq-cnc-01,1490.85,8.79,67.74,12.13,0
2026-06-17 20:42:13,maq-cnc-01,1487.3,8.54,68.16,12.06,0
2026-06-17 20:42:15,maq-cnc-01,1488.23,8.94,69.26,12.01,0
2026-06-17 20:42:17,maq-cnc-01,1485.83,8.38,67.86,11.95,0
2026-06-17 20:42:19,maq-cnc-01,1485.03,8.78,67.72,11.88,0
2026-06-17 20:42:21,maq-cnc-01,1481.76,8.79,68.75,12.03,0
2026-06-17 20:42:23,maq-cnc-01,1476.93,8.51,68.17,11.94,0
2026-06-17 20:42:25,maq-cnc-01,1479.75,8.9,67.46,12.02,0
2026-06-17 20:42:27,maq-cnc-01,1482.3,8.55,67.63,11.98,0
2026-06-17 20:42:29,maq-cnc-01,1485.55,8.75,68.31,11.99,0
2026-06-17 20:42:31,maq-cnc-01,1485.24,9.14,69.48,12.32,0
2026-06-17 20:42:33,maq-cnc-01,1481.9,8.9,67.96,12.32,0
2026-06-17 20:42:35,maq-cnc-01,1478.71,8.92,68.56,12.13,0
2026-06-17 20:42:37,maq-cnc-01,1479.64,9.0,68.51,12.26,0
2026-06-17 20:42:39,maq-cnc-01,1476.12,8.32,66.64,12.15,0
2026-06-17 20:42:41,maq-cnc-01,1479.03,8.45,68.4,11.98,0
2026-06-17 20:42:43,maq-cnc-01,1479.0,9.01,68.62,12.15,0
2026-06-17 20:42:45,maq-cnc-01,1475.1,8.87,69.25,12.27,0
2026-06-17 20:42:47,maq-cnc-01,1473.07,8.99,69.08,12.3,0
2026-06-17 20:42:49,maq-cnc-01,1475.14,9.37,69.1,12.25,0
2026-06-17 20:42:51,maq-cnc-01,1473.06,9.17,68.07,12.21,0
2026-06-17 20:42:53,maq-cnc-01,1477.86,9.16,67.93,12.23,0
2026-06-17 20:42:55,maq-cnc-01,1476.62,9.05,68.57,12.11,0
2026-06-17 20:42:57,maq-cnc-01,1479.26,8.6,68.58,12.32,0
2026-06-17 20:42:59,maq-cnc-01,1482.37,8.93,67.86,12.27,0
2026-06-17 20:43:01,maq-cnc-01,1479.87,9.45,69.02,12.51,0
2026-06-17 20:43:03,maq-cnc-01,1478.42,9.13,68.01,12.22,0
2026-06-17 20:43:05,maq-cnc-01,1477.37,8.98,68.18,12.26,0
2026-06-17 20:43:07,maq-cnc-01,1479.7,9.59,69.97,12.66,0
2026-06-17 20:43:09,maq-cnc-01,1480.55,9.11,68.91,12.27,0
2026-06-17 20:43:11,maq-cnc-01,1481.82,8.72,67.39,12.13,0
2026-06-17 20:43:13,maq-cnc-01,1485.19,9.23,68.58,12.31,0
2026-06-17 20:43:15,maq-cnc-01,1484.5,9.18,68.25,12.36,0
2026-06-17 20:43:17,maq-cnc-01,1485.37,8.78,67.8,12.17,0
2026-06-17 20:43:19,maq-cnc-01,1484.45,9.49,68.77,12.51,0
2026-06-17 20:43:21,maq-cnc-01,1481.8,9.6,70.34,12.55,0
2026-06-17 20:43:23,maq-cnc-01,1483.1,9.2,69.79,12.45,0
2026-06-17 20:43:25,maq-cnc-01,1486.85,8.94,67.48,12.57,0
2026-06-17 20:43:27,maq-cnc-01,1485.51,9.6,69.25,12.6,0
2026-06-17 20:43:29,maq-cnc-01,1489.66,9.57,68.84,12.51,0
2026-06-17 20:43:31,maq-cnc-01,1494.45,9.28,69.03,12.54,0
2026-06-17 20:43:33,maq-cnc-01,1495.49,9.7,68.9,12.66,0
2026-06-17 20:43:35,maq-cnc-01,1493.61,9.76,69.78,12.81,0
2026-06-17 20:43:37,maq-cnc-01,1496.3,9.74,70.23,12.85,0
2026-06-17 20:43:39,maq-cnc-01,1496.77,9.93,70.82,12.83,0
2026-06-17 20:43:41,maq-cnc-01,1493.25,9.45,69.44,12.53,0
2026-06-17 20:43:43,maq-cnc-01,1495.99,9.51,69.86,12.84,0
2026-06-17 20:43:45,maq-cnc-01,1491.26,9.37,68.47,12.7,0
2026-06-17 20:43:47,maq-cnc-01,1492.8,9.6,68.55,12.85,0
2026-06-17 20:43:49,maq-cnc-01,1493.08,9.77,68.75,12.8,0
2026-06-17 20:43:51,maq-cnc-01,1492.59,50.0,0.0,12.83,0
2026-06-17 20:43:53,maq-cnc-01,1492.75,9.48,68.6,12.79,0
2026-06-17 20:43:55,maq-cnc-01,1487.77,9.61,69.0,12.88,0
2026-06-17 20:43:57,maq-cnc-01,1490.71,9.93,70.61,12.75,0
2026-06-17 20:43:59,maq-cnc-01,1487.79,9.33,69.51,12.78,0
2026-06-17 20:44:01,maq-cnc-01,1490.48,9.76,69.66,12.79,0
2026-06-17 20:44:03,maq-cnc-01,1495.09,9.78,69.22,13.04,0
2026-06-17 20:44:05,maq-cnc-01,1492.17,10.13,69.56,13.08,0
2026-06-17 20:44:07,maq-cnc-01,1492.72,10.21,70.45,13.11,0
2026-06-17 20:44:09,maq-cnc-01,1492.63,9.77,69.98,12.84,0
2026-06-17 20:44:11,maq-cnc-01,1490.77,9.96,69.76,13.17,0
2026-06-17 20:44:13,maq-cnc-01,1492.56,11.95,73.58,13.77,0
2026-06-17 20:44:15,maq-cnc-01,1491.25,12.41,73.78,13.73,0
2026-06-17 20:44:17,maq-cnc-01,1490.82,12.1,73.81,13.78,0
2026-06-17 20:44:19,maq-cnc-01,1493.03,12.24,73.23,13.59,0
2026-06-17 20:44:21,maq-cnc-01,1495.11,11.74,72.36,13.56,0
2026-06-17 20:44:23,maq-cnc-01,1490.77,11.96,73.57,13.74,0
2026-06-17 20:44:25,maq-cnc-01,1486.24,11.97,73.69,13.58,0
2026-06-17 20:44:27,maq-cnc-01,1484.98,12.34,73.81,13.73,0
2026-06-17 20:44:29,maq-cnc-01,1487.95,12.5,73.61,13.76,0
2026-06-17 20:44:31,maq-cnc-01,1490.06,12.31,72.85,13.98,0
2026-06-17 20:44:33,maq-cnc-01,1493.69,11.83,72.46,13.7,0
2026-06-17 20:44:35,maq-cnc-01,1492.11,12.3,73.1,13.8,0
2026-06-17 20:44:37,maq-cnc-01,1491.58,12.65,73.1,14.04,0
2026-06-17 20:44:39,maq-cnc-01,1492.74,12.87,73.34,13.88,0
2026-06-17 20:44:41,maq-cnc-01,1495.1,12.13,73.19,14.0,0
2026-06-17 20:44:43,maq-cnc-01,1499.32,12.68,73.46,13.86,0
2026-06-17 20:44:45,maq-cnc-01,1495.62,12.19,74.2,13.89,0
2026-06-17 20:44:47,maq-cnc-01,1498.46,12.89,74.52,14.26,0
2026-06-17 20:44:49,maq-cnc-01,1497.8,12.48,72.9,13.76,0
2026-06-17 20:44:51,maq-cnc-01,1500.0,12.55,74.15,14.0,0
2026-06-17 20:44:53,maq-cnc-01,1498.97,12.79,75.06,14.11,0
2026-06-17 20:44:55,maq-cnc-01,1500.0,12.29,73.92,13.74,0
2026-06-17 20:44:57,maq-cnc-01,1500.0,12.61,73.65,14.1,0
2026-06-17 20:44:59,maq-cnc-01,1499.34,12.52,73.25,14.16,0
2026-06-17 20:45:01,maq-cnc-01,1499.86,12.37,74.29,14.04,0
2026-06-17 20:45:03,maq-cnc-01,1500.0,13.28,75.17,14.38,0
2026-06-17 20:45:05,maq-cnc-01,1495.53,13.27,75.37,14.43,0
2026-06-17 20:45:07,maq-cnc-01,1495.62,12.96,73.9,14.37,0
2026-06-17 20:45:09,maq-cnc-01,1493.51,12.57,74.37,14.06,0
2026-06-17 20:45:11,maq-cnc-01,1492.37,12.97,74.64,14.04,0
2026-06-17 20:45:13,maq-cnc-01,1492.39,12.5,73.49,14.05,0
2026-06-17 20:45:15,maq-cnc-01,1488.76,13.05,75.49,14.32,0
2026-06-17 20:45:17,maq-cnc-01,1487.59,12.5,74.61,14.24,0
2026-06-17 20:45:19,maq-cnc-01,1487.06,50.0,0.0,14.24,0
2026-06-17 20:45:21,maq-cnc-01,1490.64,13.55,75.49,14.65,0
2026-06-17 20:45:23,maq-cnc-01,1493.66,13.54,74.5,14.53,0
2026-06-17 20:45:25,maq-cnc-01,1492.96,12.92,74.82,14.2,0
2026-06-17 20:45:27,maq-cnc-01,1496.91,13.42,75.95,14.38,0
2026-06-17 20:45:29,maq-cnc-01,1499.52,13.42,75.23,14.57,0
2026-06-17 20:45:31,maq-cnc-01,1496.47,13.51,75.45,14.57,0
2026-06-17 20:45:33,maq-cnc-01,1498.81,13.46,75.72,14.33,0
2026-06-17 20:45:35,maq-cnc-01,1495.44,13.8,74.86,14.75,0
2026-06-17 20:45:37,maq-cnc-01,1491.72,13.74,75.24,14.71,0
2026-06-17 20:45:39,maq-cnc-01,1490.54,13.29,75.19,14.63,0
2026-06-17 20:45:41,maq-cnc-01,1486.89,12.95,74.91,14.5,0
2026-06-17 20:45:43,maq-cnc-01,1485.1,13.83,75.69,14.71,0
2026-06-17 20:45:45,maq-cnc-01,1485.08,12.91,74.19,14.57,0
2026-06-17 20:45:47,maq-cnc-01,1484.04,12.98,74.74,14.45,0
2026-06-17 20:45:49,maq-cnc-01,1486.35,13.89,76.1,14.76,0
2026-06-17 20:45:51,maq-cnc-01,1482.78,13.14,74.21,14.39,0
2026-06-17 20:45:53,maq-cnc-01,1479.83,13.32,75.74,14.6,0
2026-06-17 20:45:55,maq-cnc-01,1479.59,13.62,75.51,14.75,0
2026-06-17 20:45:57,maq-cnc-01,1481.5,13.32,75.42,14.47,0
2026-06-17 20:45:59,maq-cnc-01,1483.06,13.71,76.24,14.55,0
2026-06-17 20:46:01,maq-cnc-01,1481.87,14.09,76.44,14.78,0
2026-06-17 20:46:03,maq-cnc-01,1483.97,13.47,75.75,14.84,0
2026-06-17 20:46:05,maq-cnc-01,1479.39,14.08,76.72,15.01,0
2026-06-17 20:46:07,maq-cnc-01,1475.99,13.83,76.0,14.75,0
2026-06-17 20:46:09,maq-cnc-01,1471.06,14.0,75.38,14.81,0
2026-06-17 20:46:11,maq-cnc-01,1471.26,50.0,0.0,14.86,0
2026-06-17 20:46:13,maq-cnc-01,1473.23,13.21,75.27,14.64,0
2026-06-17 20:46:15,maq-cnc-01,1477.87,14.05,75.77,15.07,0
2026-06-17 20:46:17,maq-cnc-01,1476.67,13.82,75.52,14.71,0
2026-06-17 20:46:19,maq-cnc-01,1475.89,13.71,75.87,14.7,0
2026-06-17 20:46:21,maq-cnc-01,1480.48,13.68,75.96,14.83,0
2026-06-17 20:46:23,maq-cnc-01,1480.51,13.46,75.93,14.61,0
2026-06-17 20:46:25,maq-cnc-01,1478.26,13.64,74.51,14.8,0
2026-06-17 20:46:27,maq-cnc-01,1475.25,14.06,76.96,15.1,0
2026-06-17 20:46:29,maq-cnc-01,1478.25,14.22,76.97,15.06,0
2026-06-17 20:46:31,maq-cnc-01,1481.32,13.89,76.62,14.85,0
2026-06-17 20:46:33,maq-cnc-01,1484.75,13.74,76.12,14.69,0
2026-06-17 20:46:35,maq-cnc-01,1484.0,14.2,75.34,15.18,0
2026-06-17 20:46:37,maq-cnc-01,1480.13,14.16,76.9,14.86,0
2026-06-17 20:46:39,maq-cnc-01,1480.6,14.3,77.11,15.02,0
2026-06-17 20:46:41,maq-cnc-01,1485.22,14.04,75.81,14.99,0
2026-06-17 20:46:43,maq-cnc-01,1485.51,14.66,77.84,15.11,0
2026-06-17 20:46:45,maq-cnc-01,1483.35,14.79,78.13,15.33,0
2026-06-17 20:46:47,maq-cnc-01,1484.74,14.66,77.94,15.43,0
2026-06-17 20:46:49,maq-cnc-01,1488.58,14.09,77.06,15.26,0
2026-06-17 20:46:51,maq-cnc-01,1490.09,14.27,75.97,15.02,0
2026-06-17 20:46:53,maq-cnc-01,1494.63,14.38,76.81,15.36,0
2026-06-17 20:46:55,maq-cnc-01,1491.26,14.95,78.41,15.56,0
2026-06-17 20:46:57,maq-cnc-01,1494.44,14.83,76.72,15.29,0
2026-06-17 20:46:59,maq-cnc-01,1495.8,14.43,76.9,15.04,0
2026-06-17 20:47:01,maq-cnc-01,1497.8,14.31,76.45,15.01,0
2026-06-17 20:47:03,maq-cnc-01,1493.28,14.28,76.89,15.13,0
2026-06-17 20:47:05,maq-cnc-01,1488.74,14.22,75.62,15.2,0
2026-06-17 20:47:07,maq-cnc-01,1487.63,14.84,77.33,15.54,0
2026-06-17 20:47:09,maq-cnc-01,1487.19,14.69,76.39,15.39,0
2026-06-17 20:47:11,maq-cnc-01,1483.7,15.15,76.9,15.69,0
2026-06-17 20:47:13,maq-cnc-01,1488.18,14.68,76.99,15.34,0
2026-06-17 20:47:15,maq-cnc-01,1486.48,15.01,77.79,15.42,0
2026-06-17 20:47:17,maq-cnc-01,1486.91,14.72,77.79,15.52,0
2026-06-17 20:47:19,maq-cnc-01,1489.73,14.71,76.97,15.31,0
2026-06-17 20:47:21,maq-cnc-01,1489.84,14.81,77.1,15.42,0
2026-06-17 20:47:23,maq-cnc-01,1490.22,15.07,77.51,15.41,0
2026-06-17 20:47:25,maq-cnc-01,1489.97,15.22,76.97,15.52,0
2026-06-17 20:47:27,maq-cnc-01,1489.62,14.77,77.35,15.56,0
2026-06-17 20:47:29,maq-cnc-01,1489.86,15.15,77.7,15.45,0
2026-06-17 20:47:31,maq-cnc-01,1486.74,15.05,77.94,15.69,0
2026-06-17 20:47:33,maq-cnc-01,1490.43,15.41,77.63,15.68,0
2026-06-17 20:47:35,maq-cnc-01,1492.33,14.94,77.07,15.76,0
2026-06-17 20:47:37,maq-cnc-01,1490.66,15.68,78.35,15.62,0
2026-06-17 20:47:39,maq-cnc-01,1492.29,15.62,77.69,15.76,0
2026-06-17 20:47:41,maq-cnc-01,1496.65,15.74,77.79,15.68,0
2026-06-17 20:47:43,maq-cnc-01,1496.7,15.57,77.4,15.93,0
2026-06-17 20:47:45,maq-cnc-01,1495.72,15.63,78.48,15.91,0
2026-06-17 20:47:47,maq-cnc-01,1491.34,15.24,78.75,15.86,0
2026-06-17 20:47:49,maq-cnc-01,1492.4,15.64,77.97,15.8,0
2026-06-17 20:47:51,maq-cnc-01,1494.01,15.52,77.97,15.8,0
2026-06-17 20:47:53,maq-cnc-01,1489.32,15.34,78.96,15.94,0
2026-06-17 20:47:55,maq-cnc-01,1487.98,15.43,78.84,15.92,0
2026-06-17 20:47:57,maq-cnc-01,1490.55,15.95,79.55,16.17,0
2026-06-17 20:47:59,maq-cnc-01,1487.53,15.63,78.95,15.75,0
2026-06-17 20:48:01,maq-cnc-01,1488.55,15.99,79.65,16.14,0
2026-06-17 20:48:03,maq-cnc-01,1488.75,15.61,78.93,15.94,0
2026-06-17 20:48:05,maq-cnc-01,1493.42,16.04,78.38,15.97,0
2026-06-17 20:48:07,maq-cnc-01,1492.67,15.99,79.46,15.94,0
2026-06-17 20:48:09,maq-cnc-01,1491.18,15.59,78.68,16.15,0
2026-06-17 20:48:11,maq-cnc-01,1486.75,15.72,78.12,15.86,0
2026-06-17 20:48:13,maq-cnc-01,1485.36,15.61,79.36,16.07,0
2026-06-17 20:48:15,maq-cnc-01,1481.68,15.57,78.7,15.99,0
2026-06-17 20:48:17,maq-cnc-01,1482.0,16.1,79.77,16.27,0
2026-06-17 20:48:19,maq-cnc-01,1479.06,16.36,78.9,16.17,0
2026-06-17 20:48:21,maq-cnc-01,1480.15,15.66,78.43,16.21,1
2026-06-17 20:48:23,maq-cnc-01,1475.68,16.13,79.12,16.36,1
2026-06-17 20:48:25,maq-cnc-01,1479.69,15.6,78.28,16.13,1
2026-06-17 20:48:27,maq-cnc-01,1475.79,16.17,79.03,16.11,1
2026-06-17 20:48:29,maq-cnc-01,1479.41,15.84,78.92,16.12,1
2026-06-17 20:48:31,maq-cnc-01,1481.88,16.09,79.47,16.42,1
2026-06-17 20:48:33,maq-cnc-01,1476.93,16.26,79.98,16.27,1
2026-06-17 20:48:35,maq-cnc-01,1476.51,16.41,80.54,16.53,1
2026-06-17 20:48:37,maq-cnc-01,1477.0,16.57,79.49,16.61,1
2026-06-17 20:48:39,maq-cnc-01,1473.67,15.74,77.71,16.03,1
2026-06-17 20:48:41,maq-cnc-01,1478.58,15.99,78.89,16.44,1
2026-06-17 20:48:43,maq-cnc-01,1481.78,16.29,79.47,16.43,1
2026-06-17 20:48:45,maq-cnc-01,1486.38,16.67,80.13,16.31,1
2026-06-17 20:48:47,maq-cnc-01,1489.33,16.61,80.08,16.39,1
2026-06-17 20:48:49,maq-cnc-01,1492.83,23.38,89.39,18.34,1
2026-06-17 20:48:51,maq-cnc-01,1495.75,23.12,90.43,18.57,1
2026-06-17 20:48:53,maq-cnc-01,1495.73,23.34,89.53,18.41,1
2026-06-17 20:48:55,maq-cnc-01,1498.98,23.61,90.33,18.7,1
2026-06-17 20:48:57,maq-cnc-01,1496.1,23.68,90.08,18.76,1
2026-06-17 20:48:59,maq-cnc-01,1493.84,24.02,91.24,18.9,1
2026-06-17 20:49:01,maq-cnc-01,1493.32,24.22,90.92,19.0,1
